Entrez Gene	ID	C_adj.P.Val	C_P.Value	C_t	C_B	C_logFC	B_adj.P.Val	B_P.Value	B_t	B_B	B_logFC
8539	API5	0.989	0.982	-0.022772	-6.58719	-0.0012279	0.569	0.424	-0.8035629	-6.33521	-0.05673395
51074	APIP	0.295	0.174	1.364392	-5.67365	0.1502543	0.68	0.55	-0.6006885	-6.47611	-0.0803913
	APITD1	0.438	0.301	-1.03868	-6.05647	-0.0798898	0.0447	0.0145	-2.492314	-3.67035	-0.2285528
10887	APLF	0.654	0.529	-0.631118	-6.39096	-0.0289166	0.16	0.0756	-1.7981226	-5.07599	-0.08079296
200558	APLF	0.654	0.529	-0.631118	-6.39096	-0.0289166	0.16	0.0756	-1.7981226	-5.07599	-0.08079296
8862	APLN	0.842	0.765	-0.299041	-6.54329	-0.0327932	0.115	0.049	1.9959928	-4.71736	0.29903416
187	APLNR	0.0779	0.0308	-2.179988	-4.27703	-0.1237786	0.334	0.203	-1.2821483	-5.84511	-0.08725155
333	APLP1	1.8e-06	4.91e-08	-5.747043	8.12856	-0.4449348	0.0035	0.000594	-3.5622145	-0.7619	-0.4094824
334	APLP2	0.00465	0.000868	3.398653	-1.09462	0.2916549	0.00073	8.54e-05	4.1182087	1.05385	0.466706
335	APOA1	0.251	0.14	-1.482035	-5.51049	-0.2411621	0.133	0.0596	-1.9080376	-4.88103	-0.36248965
	APOA1BP	0.289	0.17	-1.378821	-5.65435	-0.0890787	0.0086	0.00182	-3.2146674	-1.79696	-0.26094928
336	APOA2	0.967	0.949	-0.063857	-6.58543	-0.0079852	0.594	0.452	-0.7558094	-6.372	-0.12728157
337	APOA4	0.473	0.335	-0.96742	-6.1266	-0.1972993	0.183	0.0904	-1.7119745	-5.22128	-0.37975259
116519	APOA5	0.97	0.954	-0.057818	-6.5858	-0.0044223	0.892	0.827	-0.2194299	-6.63128	-0.02219048
338	APOB	0.672	0.55	0.598877	-6.4105	0.1086703	0.683	0.553	-0.5954963	-6.47919	-0.14389648
	APOB48R	0.0477	0.0164	2.427593	-3.73315	0.3765122	0.0247	0.00685	2.7684516	-3.00092	0.56038302
339	APOBEC1	6.25e-07	1.34e-08	6.011435	9.37114	1.2232835	0.0442	0.0143	2.4990475	-3.65474	0.51706108
10930	APOBEC2	0.013	0.00316	-3.000556	-2.27083	-0.9972845	0.000211	1.81e-05	-4.5319526	2.51903	-1.76398654
200315	APOBEC3A	0.383	0.25	-1.155942	-5.93038	-0.214665	0.51	0.364	0.913	-6.24255	0.28757143
100913187	APOBEC3A	0.383	0.25	-1.155942	-5.93038	-0.214665	0.51	0.364	0.913	-6.24255	0.28757143
9582	APOBEC3B	0.491	0.353	-0.931818	-6.1598	-0.0943119	0.812	0.716	0.3648814	-6.58905	0.04599896
27350	APOBEC3C	0.000515	5.59e-05	4.14843	1.4517	0.3334865	0.000126	9.6e-06	4.6959202	3.12382	0.47385404
140564	APOBEC3D	0.0656	0.0248	-2.268074	-4.08978	-0.1303495	0.183	0.0906	-1.7107594	-5.22328	-0.1335
200316	APOBEC3F	0.214	0.114	1.590415	-5.3486	0.0912919	0.0827	0.0321	2.1769363	-4.35964	0.18217909
60489	APOBEC3G	0.00013	9.93e-06	4.574653	3.07731	0.4075188	2.61e-05	1.4e-06	5.1751564	4.96176	0.62058282
164668	APOBEC3H	0.105	0.0455	2.017153	-4.6048	0.1877149	0.117	0.0501	1.986169	-4.73598	0.21007246
341	APOC1	0.0208	0.0057	2.80474	-2.8019	0.6339272	0.105	0.0437	2.0465208	-4.6203	0.60004762
344	APOC2	0.233	0.127	1.53294	-5.43583	0.1665557	0.439	0.295	1.05235	-6.10782	0.14287888
345	APOC3	0.156	0.0752	-1.791585	-5.01895	-0.2830369	0.0626	0.0224	-2.3238114	-4.04886	-0.42160559
346	APOC4	0.366	0.234	-1.19398	-5.88663	-0.0981302	0.231	0.123	-1.5568329	-5.46603	-0.13245963
347	APOD	0.845	0.77	-0.292967	-6.54506	-0.069927	0.0667	0.0243	-2.2909857	-4.11988	-0.65304348
348	APOE	0.766	0.664	0.435555	-6.4938	0.075329	0.382	0.243	1.1754645	-5.97331	0.26819358
319	APOF	0.929	0.891	-0.136845	-6.5782	-0.004516	0.63	0.491	0.6916031	-6.41795	0.02573292
350	APOH	0.0094	0.00209	-3.13207	-1.89638	-0.7185348	6.45e-05	4.2e-06	-4.9047757	3.91246	-1.35818323
8542	APOL1	0.000758	8.97e-05	4.026112	1.00822	0.5383107	1.6e-05	7.68e-07	5.3202935	5.53729	0.79861905
23780	APOL2	0.0513	0.018	2.391508	-3.81579	0.2224823	0.0529	0.0181	2.4089314	-3.86055	0.26191408
80833	APOL3	0.873	0.809	0.242054	-6.55851	0.0332125	0.236	0.127	-1.5419094	-5.48842	-0.27654451
80832	APOL4	0.00342	0.000589	3.511527	-0.73828	0.183927	0.00483	0.000879	3.443246	-1.12534	0.17968634
80831	APOL5	0.0344	0.0108	-2.580804	-3.36961	-0.1703335	0.0793	0.0305	-2.1992144	-4.31366	-0.18335197
80830	APOL6	0.482	0.344	0.950039	-6.14296	0.0658658	0.575	0.43	0.7922865	-6.3441	0.06415217
81575	APOLD1	0.063	0.0235	-2.288765	-4.04479	-0.4844306	0.018	0.00459	-2.9084608	-2.63898	-0.75966149
55937	APOM	0.481	0.343	-0.952026	-6.14111	-0.0747491	0.198	0.1	-1.6610978	-5.30395	-0.17150518
79135	APOO	0.373	0.241	-1.176878	-5.90647	-0.0802588	0.0372	0.0115	-2.5798801	-3.46457	-0.22886232
139322	APOOL	0.467	0.329	0.978713	-6.11582	0.0791283	0.796	0.695	0.3930745	-6.57843	0.04120807
351	APP	0.847	0.773	-0.289061	-6.54619	-0.0319905	0.593	0.451	0.7574304	-6.37078	0.09606729
10513	APPBP2	0.83	0.75	0.319207	-6.53713	0.0275431	0.678	0.547	-0.6039837	-6.47414	-0.06594099
26060	APPL1	6.67e-06	2.5e-07	-5.404788	6.57315	-0.3940036	7.91e-09	6.53e-11	-7.4243202	14.57852	-0.65216563
55198	APPL2	0.0115	0.00268	3.052977	-2.12327	0.2239736	0.868	0.79	-0.266597	-6.61988	-0.02656522
353	APRT	0.606	0.474	-0.717584	-6.33353	-0.0497315	0.866	0.788	0.2696055	-6.61908	0.02019565
54840	APTX	0.446	0.308	-1.022753	-6.07257	-0.0682453	0.0134	0.00316	-3.0349205	-2.29948	-0.25228778
358	AQP1	3.59e-05	2e-06	-4.947378	4.59572	-0.944561	1.99e-08	2.02e-10	-7.1816636	13.48749	-1.68803002
89872	AQP10	0.0917	0.0379	-2.094946	-4.4512	-0.1982106	0.0529	0.0181	-2.4082095	-3.86217	-0.32322774
282679	AQP11	0.636	0.507	-0.664448	-6.36969	-0.0695787	0.0161	0.00397	-2.9573515	-2.50912	-0.39054451
375318	AQP12A	8.39e-05	5.74e-06	-4.704239	3.59531	-2.0435072	0.000149	1.18e-05	-4.642672	2.92599	-2.40359317
359	AQP2	0.000762	9.03e-05	-4.024513	1.00249	-0.607794	0.00674	0.00133	-3.3146486	-1.50759	-0.69564907
360	AQP3	0.445	0.307	-1.025604	-6.0697	-0.1590559	0.585	0.442	0.7716779	-6.36002	0.17325983
361	AQP4	0.762	0.659	0.441665	-6.49115	0.0098381	0.755	0.64	-0.4688722	-6.546	-0.01381884
362	AQP5	1.67e-07	2.45e-09	6.348494	11.00338	1.5694916	0.000847	0.000102	4.068454	0.88391	1.14235818
363	AQP6	1.37e-05	5.96e-07	5.216563	5.74487	0.5703588	0.0132	0.0031	3.041259	-2.28215	0.35425362
364	AQP7	0.000607	6.84e-05	-4.096522	1.26222	-0.4109924	0.0702	0.0261	-2.2627326	-4.18029	-0.32216046
	AQP7P2	0.0543	0.0194	-2.362903	-3.88048	-0.2254426	0.405	0.263	-1.125566	-6.02957	-0.13992133
343	AQP8	1.6e-05	7.23e-07	-5.174267	5.56151	-1.5618755	0.00922	0.00198	-3.1871007	-1.87552	-1.18810455
366	AQP9	0.978	0.967	0.041781	-6.58659	0.0088888	0.00612	0.00118	3.3514687	-1.39929	0.91557971
9716	AQR	0.0382	0.0123	2.53265	-3.48607	0.1842303	0.752	0.637	-0.4733484	-6.54391	-0.04719669
367	AR	0.191	0.0984	-1.663125	-5.23381	-0.250306	0.0332	0.00993	-2.6348422	-3.33231	-0.47833747
369	ARAF	0.469	0.33	-0.976586	-6.11786	-0.0756319	0.214	0.111	1.6088415	-5.38642	0.15667391
116985	ARAP1	0.722	0.61	0.510841	-6.45866	0.0503436	0.265	0.148	1.4599263	-5.60776	0.17619358
116984	ARAP2	0.00226	0.000349	3.660079	-0.25437	0.362477	0.00634	0.00124	3.3364097	-1.44369	0.50171532
64411	ARAP3	0.0957	0.0402	2.069947	-4.50116	0.2745513	0.0147	0.00354	2.9965489	-2.40374	0.47929193
23237	ARC	0.116	0.0516	-1.961762	-4.71082	-0.3337714	0.412	0.27	-1.1095159	-6.04716	-0.27546791
372	ARCN1	0.0523	0.0185	-2.381955	-3.83747	-0.1387366	0.423	0.28	-1.085944	-6.07255	-0.07840373
	ARD1A	0.225	0.121	-1.558071	-5.39807	-0.0982288	0.228	0.121	-1.565608	-5.45277	-0.13403623
	ARD1B	0.0015	0.00021	-3.79991	0.21634	-0.2625473	0.0321	0.00951	-2.6506008	-3.29394	-0.24330849
374	AREG	0.00761	0.00161	3.213563	-1.65731	0.8623364	4.61e-05	2.79e-06	5.006303	4.30285	1.73779089
375	ARF1	0.77	0.669	0.427726	-6.49713	0.02319	0.89	0.821	0.2263586	-6.62974	0.01356004
377	ARF3	0.788	0.693	-0.396182	-6.50996	-0.0209816	0.662	0.528	0.6338368	-6.45584	0.03821739
378	ARF4	0.000279	2.59e-05	4.341957	2.17463	0.4877915	0.0294	0.00853	2.6900273	-3.19711	0.35221843
381	ARF5	0.235	0.129	-1.527517	-5.4439	-0.096203	0.365	0.229	-1.2121471	-5.93044	-0.12350725
382	ARF6	0.000139	1.08e-05	4.554153	2.99635	0.4585177	0.000327	3.18e-05	4.384942	1.98812	0.51580021
55738	ARFGAP1	0.377	0.245	-1.168016	-5.91664	-0.1105367	0.537	0.39	-0.8637604	-6.28568	-0.09103002
84364	ARFGAP2	0.398	0.263	-1.124077	-5.96595	-0.0721201	0.916	0.862	0.1745839	-6.64006	0.01485818
26286	ARFGAP3	0.309	0.186	-1.329817	-5.71911	-0.1230564	0.715	0.59	-0.5408012	-6.50999	-0.06334369
10565	ARFGEF1	3.05e-05	1.63e-06	4.993884	4.79119	0.3594354	0.022	0.00591	2.8206199	-2.86779	0.31820911
10564	ARFGEF2	0.563	0.427	0.796082	-6.27507	0.0421921	0.00499	0.000915	3.4309308	-1.16243	0.20136335
27236	ARFIP1	2.66e-06	7.94e-08	5.647374	7.66924	0.3858482	0.0488	0.0163	2.4492235	-3.76934	0.23964182
23647	ARFIP2	0.00358	0.000622	-3.495716	-0.78879	-0.2532056	0.0372	0.0115	-2.5809364	-3.46205	-0.21460455
10139	ARFRP1	0.19	0.0971	1.66964	-5.22328	0.1005722	2.35e-05	1.22e-06	5.2081436	5.09185	0.38360663
383	ARG1	0.0845	0.0341	-2.138548	-4.36271	-0.3472864	0.0565	0.0197	-2.3758403	-3.93446	-0.3592381
384	ARG2	0.04	0.0131	-2.510275	-3.5395	-0.322656	0.136	0.0611	-1.8967087	-4.90161	-0.30722671
55082	ARGLU1	0.299	0.178	1.354521	-5.68675	0.310416	0.923	0.873	0.1598059	-6.64252	0.03775673
392	ARHGAP1	0.47	0.332	0.972786	-6.12149	0.0837881	0.209	0.108	1.6240684	-5.36264	0.16412836
79658	ARHGAP10	0.0447	0.0151	-2.458216	-3.66212	-0.2605021	0.264	0.148	-1.4605202	-5.60691	-0.18258903
9824	ARHGAP11A	6.79e-06	2.56e-07	5.399811	6.551	0.2817526	2.4e-07	4.44e-09	6.5050759	10.49799	0.40578986
94134	ARHGAP12	0.000507	5.48e-05	4.153467	1.47019	0.4571406	0.386	0.246	1.1667285	-5.98333	0.20130538
55843	ARHGAP15	0.174	0.0867	1.724299	-5.1334	0.2371969	0.894	0.83	-0.2159638	-6.63203	-0.04037474
55114	ARHGAP17	0.0925	0.0383	-2.090004	-4.46112	-0.1901824	0.176	0.086	-1.7362904	-5.18094	-0.18707764
93663	ARHGAP18	0.35	0.221	1.229614	-5.8444	0.1701992	0.713	0.588	0.5431114	-6.50874	0.095647
84986	ARHGAP19	0.0219	0.00611	-2.78127	-2.86341	-0.1456942	0.00333	0.000558	-3.5805891	-0.70494	-0.14583333
57569	ARHGAP20	0.84	0.763	-0.302186	-6.54235	-0.019759	0.795	0.695	0.3936084	-6.57822	0.03241925
57584	ARHGAP21	0.000143	1.11e-05	4.547187	2.9689	0.452077	0.028	0.00802	2.7123126	-3.14185	0.35570186
58504	ARHGAP22	0.756	0.652	-0.452288	-6.48647	-0.0543244	0.536	0.389	0.8650119	-6.28462	0.13263561
57636	ARHGAP23	0.00851	0.00184	3.171416	-1.78162	0.5215559	1.22e-07	1.89e-09	6.6943107	11.32514	1.2343354
83478	ARHGAP24	0.114	0.0505	-1.971528	-4.69233	-0.1649736	0.00144	0.000198	-3.8833389	0.26412	-0.41845859
9938	ARHGAP25	0.619	0.488	0.694656	-6.34947	0.0657341	0.737	0.618	0.5002549	-6.53092	0.05821118
23092	ARHGAP26	0.0279	0.00826	2.676945	-3.13112	0.2970025	0.978	0.962	0.0477595	-6.65409	0.00502588
201176	ARHGAP27	0.722	0.61	-0.51129	-6.45843	-0.0321518	0.682	0.552	0.5975113	-6.47799	0.05099896
79822	ARHGAP28	0.368	0.236	-1.189148	-5.89227	-0.0798928	0.985	0.973	-0.0337122	-6.65465	-0.00301553
9411	ARHGAP29	0.668	0.545	-0.606064	-6.40623	-0.0397623	0.035	0.0106	-2.6101228	-3.39209	-0.21336128
257106	ARHGAP30	0.168	0.083	1.745278	-5.09817	0.1606629	0.11	0.0464	2.0202373	-4.67107	0.25381573
393	ARHGAP4	0.147	0.0699	1.825464	-4.95973	0.3179183	0.0637	0.0229	2.3151975	-4.06758	0.53980228
394	ARHGAP5	0.0255	0.0074	2.715231	-3.03395	0.2217868	0.0185	0.00476	2.8956369	-2.67274	0.27474638
395	ARHGAP6	0.0576	0.0209	2.334048	-3.94501	0.1706399	0.152	0.071	-1.8275938	-5.02476	-0.16877847
23779	ARHGAP8	0.00664	0.00136	3.264809	-1.50424	0.2423451	0.0639	0.023	2.3133902	-4.0715	0.24541304
64333	ARHGAP9	0.585	0.451	0.755469	-6.30607	0.1296376	0.737	0.618	0.5006183	-6.53074	0.11836646
396	ARHGDIA	0.656	0.531	-0.628431	-6.39263	-0.0369599	0.69	0.562	0.5824439	-6.4868	0.03859627
397	ARHGDIB	0.0261	0.00759	2.70657	-3.05604	0.4076543	0.00391	0.000681	3.5208583	-0.88929	0.62536025
398	ARHGDIG	2.34e-05	1.17e-06	-5.06758	5.1036	-0.3773964	0.00234	0.000359	-3.7114071	-0.29321	-0.3862764
9138	ARHGEF1	0.116	0.0513	1.964873	-4.70494	0.1201125	0.139	0.063	1.8829419	-4.92648	0.1611118
100505585	ARHGEF1	0.116	0.0513	1.964873	-4.70494	0.1201125	0.139	0.063	1.8829419	-4.92648	0.1611118
9639	ARHGEF10	0.279	0.162	1.405506	-5.61812	0.1124297	0.709	0.583	0.5504442	-6.50477	0.05754969
55160	ARHGEF10L	0.893	0.838	0.204356	-6.56682	0.0209892	0.156	0.0728	-1.8154716	-5.04593	-0.24480642
9826	ARHGEF11	0.76	0.657	0.44506	-6.48967	0.0185319	0.842	0.756	0.3110636	-6.60712	0.01588716
23365	ARHGEF12	0.542	0.405	-0.835651	-6.24332	-0.0569458	0.0248	0.00688	-2.7673437	-3.00372	-0.22293582
22899	ARHGEF15	0.939	0.907	0.116992	-6.58069	0.0107666	0.39	0.25	1.157085	-5.99431	0.16234886
27237	ARHGEF16	0.000245	2.2e-05	4.381826	2.32673	0.7201106	0.093	0.0373	2.1142418	-4.48676	0.46931263
9828	ARHGEF17	0.188	0.096	-1.675177	-5.2143	-0.1296165	0.166	0.0789	-1.7775196	-5.11134	-0.17980952
23370	ARHGEF18	0.0397	0.013	2.513874	-3.53093	0.3411752	0.122	0.0529	1.9616822	-4.78201	0.32686542
128272	ARHGEF19	0.723	0.612	-0.508972	-6.4596	-0.041142	0.0171	0.00431	2.9296588	-2.58289	0.34735611
9181	ARHGEF2	0.992	0.987	-0.016153	-6.58732	-0.001237	0.0515	0.0175	2.4221155	-3.83085	0.23306418
50650	ARHGEF3	0.198	0.103	-1.641921	-5.26779	-0.1674829	0.0224	0.00603	-2.8135529	-2.88595	-0.40128364
50649	ARHGEF4	0.0314	0.0096	-2.62377	-3.26401	-0.2260922	0.126	0.055	-1.9446146	-4.81379	-0.20054762
102725117	ARHGEF5	0.0103	0.00234	3.096514	-1.99901	0.3187218	0.128	0.0565	1.9326239	-4.83596	0.26120911
7984	ARHGEF5	0.0103	0.00234	3.096514	-1.99901	0.3187218	0.128	0.0565	1.9326239	-4.83596	0.26120911
9459	ARHGEF6	0.499	0.361	0.916814	-6.17342	0.0406294	0.745	0.628	0.4858433	-6.53797	0.0280383
8874	ARHGEF7	0.491	0.353	-0.932006	-6.15963	-0.0564721	0.0775	0.0296	-2.2110079	-4.28916	-0.16478675
23229	ARHGEF9	0.756	0.652	0.45178	-6.4867	0.0310673	0.731	0.61	-0.5118794	-6.52508	-0.04548861
8289	ARID1A	0.864	0.797	-0.257498	-6.5547	-0.0133558	0.484	0.338	-0.9634391	-6.19595	-0.06024327
57492	ARID1B	0.00802	0.00171	-3.193441	-1.71683	-0.1728552	0.0683	0.0251	-2.2777486	-4.14826	-0.17637371
196528	ARID2	0.86	0.791	-0.265203	-6.55271	-0.0190488	0.32	0.191	-1.3177274	-5.79997	-0.12552795
1820	ARID3A	0.00196	0.000292	-3.709529	-0.08958	-0.2263628	0.0242	0.00668	-2.7777481	-2.97735	-0.20723706
10620	ARID3B	0.429	0.291	1.059115	-6.03545	0.1034126	0.909	0.851	0.1881825	-6.63761	0.02314286
5926	ARID4A	0.0243	0.00693	2.737986	-2.9756	0.159478	0.22	0.115	1.5899633	-5.4156	0.11745031
51742	ARID4B	0.0179	0.00474	2.866752	-2.63718	0.2412296	0.211	0.109	1.6190748	-5.37046	0.1900528
10865	ARID5A	0.804	0.714	-0.367751	-6.52067	-0.0531522	0.963	0.94	0.0757565	-6.65237	0.01370497
84159	ARID5B	0.863	0.794	0.26113	-6.55377	0.0318732	0.296	0.172	1.3781929	-5.72054	0.21074948
25820	ARIH1	0.217	0.116	1.579927	-5.36475	0.0711788	0.0111	0.00249	3.1125721	-2.08522	0.17162629
10425	ARIH2	0.173	0.0861	-1.727948	-5.1273	-0.1018339	0.0167	0.00419	-2.93929	-2.5573	-0.21202692
400	ARL1	0.521	0.382	0.876044	-6.20933	0.0761363	0.518	0.37	-0.9006542	-6.25359	-0.08949172
285598	ARL10	0.406	0.27	-1.10725	-5.98434	-0.0546199	0.43	0.286	-1.0735725	-6.08567	-0.05989959
115761	ARL11	0.124	0.0559	1.92709	-4.77576	0.0875108	0.034	0.0102	2.6237784	-3.35912	0.15242547
200894	ARL13B	0.104	0.0449	2.022406	-4.5946	0.1602419	0.508	0.361	0.9176513	-6.23836	0.0928882
80117	ARL14	5.66e-09	3.64e-11	7.145177	15.05186	1.9998185	0.117	0.0505	1.9829453	-4.74207	0.80415321
54622	ARL15	0.00238	0.000372	3.64173	-0.31505	0.2352611	0.335	0.204	1.2807631	-5.84684	0.09307453
339231	ARL16	0.145	0.0685	-1.834727	-4.94336	-0.146572	0.262	0.146	-1.4675322	-5.59695	-0.12831677
	ARL17	0.706	0.591	0.537985	-6.44462	0.0390378	0.974	0.956	-0.0555998	-6.65368	-0.00473499
	ARL17P1	0.0276	0.00815	-2.681678	-3.11918	-0.1875268	0.47	0.325	-0.9904295	-6.17	-0.12176398
402	ARL2	0.000362	3.58e-05	-4.260841	1.86849	-0.3104479	0.0162	0.004	-2.954905	-2.51566	-0.25519151
23568	ARL2BP	0.000483	5.17e-05	4.168057	1.52384	0.3389645	0.0577	0.0202	2.3656595	-3.95702	0.25459006
403	ARL3	0.00797	0.0017	-3.195902	-1.70957	-0.1991963	0.0471	0.0155	-2.4672534	-3.7281	-0.19980331
10124	ARL4A	0.168	0.0831	1.744574	-5.09936	0.1852847	0.223	0.118	1.5789046	-5.43255	0.21575259
10123	ARL4C	0.094	0.0392	2.080192	-4.48075	0.3201376	1.4e-07	2.29e-09	6.6515739	11.13767	1.11334265
379	ARL4D	0.459	0.321	-0.996029	-6.09904	-0.0713921	0.00224	0.000341	3.7263013	-0.24564	0.45833023
26225	ARL5A	0.127	0.0581	1.909827	-4.80768	0.1423425	0.854	0.771	-0.2920956	-6.6128	-0.02368427
221079	ARL5B	0.00538	0.00104	3.346169	-1.25693	0.2182227	0.0121	0.00281	3.0737044	-2.19301	0.21570186
84100	ARL6	0.366	0.234	1.194423	-5.88612	0.0911136	0.644	0.508	0.6646382	-6.43604	0.06294203
23204	ARL6IP1	5.26e-06	1.89e-07	5.464653	6.84071	0.5821104	0.0342	0.0103	2.6202573	-3.36764	0.31040373
51329	ARL6IP4	0.000467	4.97e-05	-4.178359	1.56182	-0.2464344	0.0014	0.00019	-3.8940744	0.29952	-0.28614079
10550	ARL6IP5	0.0807	0.0321	2.163042	-4.31225	0.2303246	0.793	0.692	0.3974909	-6.5767	0.05870186
151188	ARL6IP6	0.018	0.00477	2.86507	-2.64169	0.2976397	0.00453	0.000813	3.4671693	-1.053	0.47631263
127829	ARL8A	0.461	0.323	0.992071	-6.1029	0.0616465	0.294	0.171	1.3814126	-5.71621	0.09454037
55207	ARL8B	0.00279	0.000458	3.583221	-0.50683	0.2267512	0.00575	0.00109	3.3763311	-1.32564	0.29118944
55156	ARMC1	0.303	0.181	1.344453	-5.7	0.1254263	0.265	0.148	1.4595392	-5.6083	0.14145963
83787	ARMC10	0.0284	0.00846	2.668212	-3.15312	0.2271805	0.018	0.00459	2.9080664	-2.64002	0.32946894
84071	ARMC2	0.766	0.665	-0.433989	-6.49447	-0.0201619	0.725	0.602	-0.5230088	-6.51937	-0.03115217
219681	ARMC3	0.0548	0.0196	2.358405	-3.89059	0.1472995	0.00441	0.000787	3.4771359	-1.02276	0.44582816
55130	ARMC4	0.424	0.288	1.067267	-6.02695	0.0821203	0.744	0.627	0.4876066	-6.53711	0.04495549
79798	ARMC5	0.056	0.0202	-2.347742	-3.91448	-0.1937512	0.49	0.343	-0.9530668	-6.20573	-0.10657039
93436	ARMC6	0.107	0.0465	-2.007684	-4.62312	-0.1898231	0.259	0.144	-1.4748829	-5.58645	-0.18914907
79637	ARMC7	2.7e-05	1.41e-06	-5.026271	4.92809	-0.3879445	3.16e-06	1.04e-07	-5.7899773	7.45251	-0.52538716
25852	ARMC8	0.323	0.197	1.295259	-5.7634	0.0818645	0.464	0.319	1.0022967	-6.15837	0.08850828
80210	ARMC9	0.00266	0.00043	3.601456	-0.44734	0.3116821	0.00368	0.000629	3.5446223	-0.81623	0.36226398
51309	ARMCX1	0.00358	0.000623	-3.495096	-0.79076	-0.4398183	9.45e-05	6.63e-06	-4.790107	3.477	-0.78919669
9823	ARMCX2	0.459	0.321	-0.995151	-6.09989	-0.1274306	0.494	0.347	-0.9452779	-6.21301	-0.15185197
51566	ARMCX3	0.402	0.267	-1.114563	-5.97639	-0.1184228	0.0641	0.0231	-2.3119655	-4.07459	-0.312794
100131755	ARMCX4	0.949	0.922	-0.098262	-6.58268	-0.0032877	0.808	0.711	0.3711839	-6.58674	0.01407039
64860	ARMCX5	0.044	0.0148	2.465341	-3.64548	0.2347892	0.984	0.973	-0.0341421	-6.65464	-0.00496998
54470	ARMCX6	0.21	0.111	-1.602795	-5.3294	-0.0807402	0.565	0.419	-0.8116845	-6.32874	-0.04775983
	ARMET	0.314	0.19	1.316891	-5.73581	0.1248561	0.0981	0.04	2.084865	-4.54517	0.21858075
	ARMETL1	0.672	0.55	-0.598499	-6.41072	-0.0537322	0.183	0.0903	-1.7125063	-5.2204	-0.17667391
405	ARNT	0.0938	0.0391	2.081748	-4.47765	0.1427056	0.271	0.153	1.4428611	-5.63182	0.12341408
9915	ARNT2	0.828	0.747	-0.323372	-6.53581	-0.045393	0.00622	0.0012	-3.345442	-1.41708	-0.52897205
406	ARNTL	0.618	0.487	0.69636	-6.34831	0.0879732	0.605	0.464	0.7354174	-6.38703	0.12649793
56938	ARNTL2	7.45e-09	5.13e-11	7.082069	14.72233	0.714843	1.49e-10	3.61e-13	8.5270393	19.6146	1.1950383
	ARP11	0.657	0.532	-0.625903	-6.39419	-0.0971775	0.0821	0.0318	-2.1807354	-4.35183	-0.42514907
10552	ARPC1A	0.738	0.63	0.48317	-6.47222	0.0270247	0.55	0.403	0.8407427	-6.30504	0.09815114
10095	ARPC1B	0.000375	3.73e-05	4.2507	1.83053	0.5732244	1.58e-06	4.51e-08	5.9832777	8.26177	0.9967588
10109	ARPC2	2.15e-05	1.05e-06	5.091718	5.20661	0.5605095	4.05e-07	8.49e-09	6.3606235	9.87201	0.7685911
10094	ARPC3	2.88e-07	4.78e-09	6.217135	10.3611	0.644816	3.41e-06	1.15e-07	5.7684863	7.36325	0.67110352
10093	ARPC4	0.558	0.422	0.805936	-6.2673	0.0556522	0.119	0.0514	1.9748706	-4.75728	0.18198551
10092	ARPC5	8.63e-05	5.93e-06	4.696472	3.56397	0.4140764	2.95e-05	1.63e-06	5.1386966	4.8185	0.55052277
81873	ARPC5L	0.000352	3.47e-05	4.268907	1.89873	0.3483191	3.61e-07	7.4e-09	6.391249	10.00431	0.5460942
	ARPM1	0.0593	0.0217	2.319371	-3.97755	0.1587497	0.0719	0.0269	2.250351	-4.20655	0.20356522
	ARPP-19	0.587	0.453	0.752575	-6.30821	0.048961	0.344	0.211	1.2586985	-5.87421	0.0955911
	ARPP-21	0.0212	0.00584	-2.796528	-2.82348	-0.0810614	0.0926	0.0371	-2.1168436	-4.48155	-0.07789545
407	ARR3	0.33	0.204	1.276665	-5.78676	0.0698516	0.883	0.813	-0.2369903	-6.62729	-0.01524431
408	ARRB1	0.358	0.227	-1.211901	-5.86554	-0.0926965	0.0647	0.0234	-2.3065119	-4.0864	-0.23078364
409	ARRB2	0.0226	0.00635	-2.767926	-2.89816	-0.2459713	0.417	0.275	-1.0986777	-6.0589	-0.13550828
92714	ARRDC1	0.258	0.146	1.462513	-5.53847	0.1066279	0.381	0.242	1.1781552	-5.97021	0.09508075
27106	ARRDC2	0.0549	0.0197	2.357671	-3.89224	0.2822457	0.0407	0.0129	2.5366784	-3.56686	0.42298654
57561	ARRDC3	0.298	0.177	1.355625	-5.68528	0.1398322	0.675	0.544	0.6089284	-6.47117	0.08242236
91947	ARRDC4	0.714	0.6	-0.525319	-6.45126	-0.0639339	0.00908	0.00195	-3.1930552	-1.8586	-0.54913251
645432	ARRDC5	0.661	0.536	0.619818	-6.39792	0.0372552	0.317	0.189	1.3232926	-5.7928	0.1022205
	ARS2	0.304	0.182	-1.340117	-5.70568	-0.0678244	0.125	0.0544	-1.9490232	-4.8056	-0.12084058
410	ARSA	6.19e-06	2.27e-07	-5.425241	6.66434	-0.5947661	0.00281	0.000453	-3.6429537	-0.51001	-0.4773882
411	ARSB	0.441	0.303	-1.033659	-6.06157	-0.0484861	0.293	0.169	1.3852118	-5.7111	0.08977329
414	ARSD	0.924	0.884	0.145875	-6.57694	0.0124179	0.932	0.888	-0.1416297	-6.64524	-0.01315839
415	ARSE	0.00129	0.000173	-3.852665	0.39769	-0.8985122	5.54e-06	2.06e-07	-5.6318413	6.79921	-1.67254969
